placeid,placename,uhitmin,uhitmax,uhitavg
169,Mobile,0.14211356353232674,0.0017255398794233656,0.0719195517058786
18094,Greensboro,0.37390361166261954,0.669726368100747,0.5218149898816833
13488,Jackson,0.12364670556933532,0.0636583915877722,0.09365254857854666
23732,Sioux Falls,0.23384491847982858,0.09765299830588958,0.16574895839286796
11447,Boston,1.3612217987966435,1.4039517239694241,1.3825867613830383
22202,Philadelphia,-0.1961277014787406,-0.1266230226640772,-0.16137536207140712
4283,Cape Coral,0.13842568022507606,0.033043883077716885,0.08573478165139292
18108,Winston-Salem,0.4419566318673347,0.1796069622954093,0.31078179708136133
24259,Chattanooga,0.1634758364814175,-0.09131158839532816,0.036082124043034014
26319,Salt Lake City,0.19651137690038212,-0.0068511156300132825,0.09483013063518086
20088,Cleveland,0.15665155777044504,0.07914745885002006,0.11789950831023077
7890,Fort Wayne,0.16921179110210005,-0.11323474809056577,0.027988521505768915
28384,Milwaukee,0.08762463875534365,0.00027422655173836574,0.04394943265353746
10467,Baton Rouge,0.08108052420197254,-0.021922002025320353,0.029579261088326092
26855,Newport News,0.4046596225941492,0.412774408721603,0.40871701565788143
10535,Shreveport,3.1511771166267444,3.6061875600059707,3.3786823383163416
2258,San Diego,0.07499666868936927,0.06174370838151333,0.06837018853543597
27401,Spokane,0.4913067394446813,-0.21087901440733248,0.1402138625186673
15627,Las Vegas,0.3117788828204553,-0.10014931629194734,0.10581478326425398
15628,Reno,-0.005368280438965201,-0.026298707000933064,-0.015833493719942027
24846,Lubbock,-0.017676392912527206,0.019379662518247187,0.0008516348028706489
14098,Saint Louis,0.001986236551903886,-0.02733269848742026,-0.012673230967752858
17171,Buffalo,-0.1667188415261336,-3.226099999136494,-1.6964094203313138
20014,Cincinnati,0.10644666519686297,0.06742888196256303,0.08693777357972365
5398,Atlanta,-0.18587685144782817,0.051626082167032905,-0.06712538464040207
24346,Nashville,0.04043579208552828,-0.09317489624851305,-0.02636955208150482
4388,Orlando,0.815018319859302,0.40959394337843946,0.6123061316188725
295,Birmingham,-0.06466644375574937,0.7295025636867543,0.332418059965498
9013,Des Moines,-0.0871285042468628,0.20957438576019882,0.061222940756660904
11068,Baltimore,0.49481824120303486,0.21786692064787871,0.35634258092546034
24387,Memphis,2.1136455151698605,2.7990473937117244,2.456346454440787
24904,San Antonio,0.3565009990117112,0.09585960340791644,0.22618030120981558
24395,Knoxville,0.8121640023830281,0.2731157807624065,0.5426398915727191
5968,Boise City,0.3047223134623245,0.3205714101979851,0.3126468618301459
2386,Sacramento,1.0098749425344593,3.4851718450644746,2.247523393799465
18147,Fayetteville,2.324179211551959,2.650030231353295,2.4871047214526243
21332,Salem,0.4385234478847799,0.17700698710945773,0.3077652174971206
13654,Springfield,0.5190366309693815,0.36836668540576056,0.44370165818758167
21867,Pittsburgh,0.52908828054019,0.6174477088610146,0.5732679947006076
10611,New Orleans,0.7673130888497521,0.4281711936485344,0.5977421412491388
21372,Eugene,0.12165879297866411,0.19156280623030497,0.15661079960448632
12159,Detroit,2.1567525190049643,1.2304829545292861,1.693617736767127
27521,Seattle,3.071856560499553,2.9778845163208025,3.0248705384101804
19336,Columbus,-0.0033407629122308435,0.05182910499859261,0.024244171043179108
23277,Providence,0.15944669739065453,0.12218814279918888,0.1408174200949155
15252,Omaha,0.21916253968925048,0.004538291406014139,0.11185041554762876
2201,Stockton,0.38336220601570403,0.21628640467336524,0.2998243053445364
4504,Tallahassee,0.14330547455718445,0.13591653436313322,0.13961100446015706
25498,Austin,0.09325632129876027,0.12438512489110565,0.10882072309493296
10140,Louisville,0.31812724078112886,0.4188256105926982,0.3684764256869215
25505,Laredo,0.6771355530683181,0.2753118261583438,0.47622368961333805
19875,Toledo,0.7557522342418732,1.1491457768848399,0.9524490055633485
7077,Rockford,0.07194879688632838,0.05612365854068457,0.0640362277135047
20903,Oklahoma City,0.3975902017272084,0.5948709240499674,0.4962305628885879
1963,Oxnard,0.7593985110596648,0.6448584630997836,0.7021284870797331
20402,Tulsa,0.22647985367033563,-0.03178817261145994,0.09734584052943163
4533,Jacksonville,0.22724778291397918,0.29180376712146483,0.2595257750177282
25673,Brownsville,-0.05410833806257642,0.1775459767044829,0.06171881932095502
954,Phoenix,0.17139880814966446,0.006762002534873801,0.08908040534226913
1979,Los Angeles,0.11991699094420127,0.20566690359093087,0.16279194726756074
3517,Colorado Springs,0.059260705395782765,0.046011310745647904,0.05263600807072066
10176,Lexington,0.8728211321919304,1.648967088210231,1.2608941102010753
1986,San Jose,0.10425578294751148,0.43717638561025396,0.27071608427888094
455,Huntsville,1.0359772069625564,0.39253629456534256,0.7142567507639583
19912,Akron,0.08090096918301981,0.19663228021006773,0.13876662469655088
16861,New York,1.1932451906017114,1.605437289310295,1.3993412399560015
25568,Amarillo,1.7445573529920253,1.511228963783104,1.627893158387561
1006,Tucson,0.36692198194037573,0.9059252350297058,0.6364236084850425
6648,Chicago,1.2257877640672241,1.293567208648124,1.2596774863576705
