placeid,placename,uhitmin,uhitmax,uhitavg
2201,Stockton,1.7711502800809278,-0.06837830501553199,0.8513859875326979
4504,Tallahassee,0.3889012214537466,0.17341591273945056,0.28115856709659326
25498,Austin,0.31721841134534046,-0.02576851532920088,0.14572494800806268
10140,Louisville,0.6150345016949998,0.3887651637222085,0.5018998327086095
25505,Laredo,1.0893267450273854,-0.007159062553384388,0.541083841237004
19875,Toledo,0.9974458720524879,1.0660296630523085,1.0317377675523964
7077,Rockford,0.20635947142355882,0.11355237067999724,0.15995592105177536
20903,Oklahoma City,1.2087490983904878,0.4147964361432628,0.8117727672668735
1963,Oxnard,0.6552387426655901,0.7791620551830292,0.7172003989243123
20402,Tulsa,0.250164339716477,-0.11801061162497106,0.06607686404575475
4533,Jacksonville,1.2846719314686972,0.3481760042356754,0.8164239678521845
