placeid,placename,uhitmin,uhitmax,uhitavg
9218,Wichita,1.656905167864241,0.90613545827100239,1.2833956116820602
11474,Springfield,-0.10745565321315595,1.4985917202281427,0.69359726808386735
18444,Raleigh,2.0678562761939516,1.8002555418656443,1.9389403251695256
25621,Dallas,2.6773263957473619,0.71038727082983688,1.6909276565218108
2071,Lancaster,1.4579211898226005,3.9518552368047937,2.6880507571340813
11800,Grand Rapids,1.9796716258582521,1.1953856925663502,1.5846035103259724
2094,Modesto,0.0965114027773879,2.1426331996329031,1.0767503162430723
25649,Houston,1.1490415682796269,0.96582830527790686,1.0541452515038103
5175,Columbus,1.5253793926684807,1.045981316059418,1.2836181355878551
16966,Rochester,1.9021066252587979,-0.64623560014864412,0.62846704623878225
15433,Lincoln,1.0973728898131418,2.1589248756946615,1.6267692846767006
586,Anchorage,4.6031156572673693,3.0244458816573641,3.8211078482467746
16461,Albuquerque,3.4791919866667498,0.30288793584075646,1.8995705908625298
13906,Kansas City,1.4589957346516349,0.069890998373661264,0.76229089156188645
28769,Madison,2.0818104474417858,0.23690127284682633,1.1651701522311171
25699,Corpus Christi,1.5392561271544949,-0.55596074878285573,0.4888478029201252
2151,Santa Rosa,0.70085523771111791,-2.0679724344655783,-0.70180809249569054
3688,Denver,7.5245347211137723,9.3878994240099018,8.4601452853281263
2322,Fresno,4.5943255979174715,1.1058400521891556,2.8259648818512191
4207,Tampa,3.5360357102102724,-0.82695926601494985,1.3668096334745257
4200,Miami,2.1662648982345671,-0.65866445168537668,0.75436407965330687
12563,Minneapolis,2.8962150950746319,0.89056152451738346,1.8909324204843927
18040,Charlotte,-0.12915517673776974,-0.967791632602929,-0.54722541895937127
26755,Richmond,2.4228795260704401,0.58258932046197032,1.503592267442194
132,Montgomery,1.2288310493087138,0.61191331249220726,0.92474988308841688
25240,El Paso,2.1693404982316573,4.2546596350501886,3.217416475612346
1689,Little Rock,2.2581177293853743,0.77134966509209024,1.5109762115429846
26778,Virginia Beach,1.5651984060990087,-0.48741528312806393,0.53852516891826097
7450,Indianapolis,1.9724214384150749,0.24508127153589782,1.1104165913563577
2213,Bakersfield,3.2395916939024274,-1.226417410236931,1.0090811079466362
21159,Portland,2.9984794304399487,3.7539185941849142,3.364846779156474
169,Mobile,0.39493203165943241,1.3669355082656238,0.8857763521055233
18094,Greensboro,0.9922272550764234,-0.55854933343663615,0.2364040563852427
13488,Jackson,4.1865686858195543,-0.072146287812596202,2.0676169511203142
,Sioux Falls,no rural,no rural,no rural
11447,Boston,1.7934867521584259,0.9424184205646583,1.3689902463528398
22202,Philadelphia,1.1962382922490469,1.2362249757556156,1.2046822146771645
4283,Cape Coral,0.97340028524127431,-0.43144192768220507,0.26813539513302087
18108,Winston-Salem,3.5102734547920234,0.6373410005973128,2.1039021907217377
24259,Chattanooga,2.9198107148311694,0.78703104706551275,1.8626946377624052
26319,Salt Lake City,10.75674104605368,8.7052492705063464,9.7487630255772686
20088,Cleveland,4.6631624441561037,-0.22116330547289351,2.2334691048356872
7890,Fort Wayne,0.39557296545070597,0.15817594699272064,0.2781311484271029
28384,Milwaukee,1.7829133912727406,0.4902718189215392,1.1315280335566442
10467,Baton Rouge,0.50831098031129895,1.2652902474008016,0.88348061942241285
26855,Newport News,2.5329387075734879,0.44518497221241343,1.4888733043230233
10535,Shreveport,0.14815067766885903,0.78456905310523695,0.46718974510380351
2258,San Diego,4.378456676414463,-8.0777556064750211,-1.8566713379024933
27401,Spokane,5.5053352187784155,4.8278683681909467,5.1675740820656628
15627,Las Vegas,13.265896699579878,10.58969859392236,11.920730795483845
15628,Reno,8.8827843848423136,9.0742614441519294,8.9827650630882623
24846,Lubbock,1.0271739130434767,-0.42391304347825809,0.30163043478260931
14098,Saint Louis,1.6367279155310748,0.10834285612088905,0.86465919356453469
17171,Buffalo,-0.53936416144220378,1.8755640268428464,0.65722342263640032
20014,Cincinnati,1.7608978471380183,0.76689497511173954,1.3016617657358167
5398,Atlanta,1.8272018806664092,-0.49023710153501981,0.67729886302889353
24346,Nashville,2.1341743246111746,1.4350033335162238,1.7889258842364426
4388,Orlando,0.92827522739533064,0.47774331709976536,0.70427939176370846
295,Birmingham,1.3172981196225764,0.22109883563827282,0.77087374147775733
9013,Des Moines,3.1053272539554406,0.94351535764593708,1.9552336914171504
11068,Baltimore,2.1152418662309271,1.1737485679661077,1.6329493446596544
24387,Memphis,1.8387218790039497,0.23553615090110896,1.0325669897893277
24904,San Antonio,2.2655416674155147,-0.082148701086168785,1.0839605087046109
24395,Knoxville,1.3405090093054555,0.15879108662031313,0.7496436657264709
5968,Boise City,5.0074543842841281,2.2832615481856822,4.1555557119530233
2386,Sacramento,0.088960762426364678,-0.17191100073307836,-0.066226849015325231
18147,Fayetteville,1.8275177710922761,2.0580111156939651,1.9422491612912438
21332,Salem,1.9456521739130443,0.96057766180026216,1.5329248010666163
13654,Springfield,1.3091566552687801,-1.2309669105878214,0.02682683939712973
21867,Pittsburgh,2.6998024653550154,1.2506962023722366,1.9495520354224312
10611,New Orleans,3.3278117341455471,1.0404988122925061,2.194672944965447
21372,Eugene,nan,nan,nan
12159,Detroit,1.7609579750321422,0.98504207861433035,1.371563334107917
27521,Seattle,5.2594002186524751,3.3618063619759324,4.3303051479509058
19336,Columbus,1.8353079243498243,0.91412111901658477,1.3751240187109572
23277,Providence,1.7496522355871478,1.1320469453812634,1.4441916029188406
15252,Omaha,1.9446170870612334,0.95336895373541353,1.4565598165076452
2201,Stockton,-0.73817898127550163,1.907449243066671,0.71154231948489299
