placeid,placename,uhitmin,uhitmax,uhitavg
7890,Fort Wayne,-0.04522304404537891,0.17112306193759963,0.06295000894607128
9218,Wichita,0.7688955366860313,-0.4976071533528028,0.1356441916666391
11474,Springfield,0.8836786496018547,-0.4986168095941892,0.1925309200038221
18444,Raleigh,1.1245531898322128,0.8001743192332427,0.962363754532717
25621,Dallas,0.7778466507410009,-0.30610198737316807,0.2358723316839253
2071,Lancaster,0.825678002428571,-0.3771932721327289,0.22424236514790508
11800,Grand Rapids,0.49909669100967236,-0.012515973575183637,0.24329035871723548
20014,Cincinnati,0.35249844507275085,0.14100263914110656,0.24675054210694825
25649,Houston,0.3878998312634394,0.36497551591849486,0.3764376735909849
5175,Columbus,1.0086913127719264,-0.2371063161296476,0.38579249832114826
16966,Rochester,0.0010812173986245455,0.007979554110882248,0.00453038575475162
25673,Brownsville,-0.1701540579537557,0.035894394072848,-0.06712983194044853
586,Anchorage,-0.04773737086055618,0.1477086516139252,0.04998564037667563
16461,Albuquerque,-0.010743743392360727,-0.0035558296656290622,-0.0071497865289984475
13906,Kansas City,0.813700742179833,0.2138759929207339,0.5137883675502763
28769,Madison,0.17825429914183388,3.924111293300264,2.0511827962210525
25699,Corpus Christi,0.5023827939277083,-3.672121455231512,-1.5848693306519017
2151,Santa Rosa,0.3944532633738369,0.20507621523983488,0.299764739306827
4200,Miami,0.7285453733335494,-0.03197654545729023,0.348284413938142
2322,Fresno,0.4462576041014472,0.09067005957558649,0.2684638318385062
4207,Tampa,0.8524604433426362,0.314786803630831,0.5836236234867371
3688,Denver,10.850782922832636,13.239483238102913,12.045133080467782
17171,Buffalo,-9.147854703241013,-15.013364480194173,-12.080609591717614
20088,Cleveland,1.0066309346292925,0.012272704047944671,0.509451819338615
26755,Richmond,0.32350776781330737,-0.0459275159150252,0.13879012594914997
132,Montgomery,0.5644466208809433,-0.15429373327703644,0.20507644380195345
25240,El Paso,-0.0031961504836566235,-1.8484520183189304,-0.9258240844012953
1689,Little Rock,-7.942126874444385,-11.77848242843611,-9.860304651440238
26778,Virginia Beach,0.6267489560949571,0.44223866040257676,0.5344938082487793
7450,Indianapolis,0.33124363304103,0.40019992937565974,0.3657217812083431
2213,Bakersfield,0.3931319599751788,0.10783275338390297,0.25048235667951957
21159,Portland,5.580709688449687,-0.5350087353025188,2.5228504765735558
169,Mobile,-4.642652897742227,0.5410010633814224,-2.050825917180415
18094,Greensboro,0.590914055735599,0.015452091366164211,0.3031830735508727
13488,Jackson,0.5261983340017551,0.26878062894282095,0.3974894814722951
23732,Sioux Falls,0.8856447238246972,-0.3202796915558963,0.28268251613437556
11447,Boston,0.09031644632900537,-0.15957824968439382,-0.03463090167771199
22202,Philadelphia,0.6239626381429524,-0.3936876289771334,0.1151375045829397
4283,Cape Coral,0.18357746434481825,-0.09676792998614303,0.04340476717933228
18108,Winston-Salem,0.18357746434481825,-0.09676792998614303,0.04340476717933228
24259,Chattanooga,0.6044669250666921,-0.37461645936666343,0.11492523285001965
26319,Salt Lake City,0.6240206907588579,-0.15436615147892496,0.23482726963994693
18040,Charlotte,0.38724020941665316,0.4666310075071394,0.42693560846188916
2258,San Diego,0.5037378217825044,-0.18529922753696582,0.15921929712278882
28384,Milwaukee,0.5037378217825044,-0.18529922753696582,0.15921929712278882
18147,Fayetteville,0.5154555791222819,0.006431821784538272,0.26094370045344206
26855,Newport News,0.7376036551865539,0.862878144979689,0.8002409000831285
295,Birmingham,0.7186552361177618,0.07214671542749329,0.39540097577262046
23277,Providence,0.7186552361177618,0.07214671542749329,0.39540097577262046
27401,Spokane,1.317975374333944,2.6798001228411437,1.998887748587535
15627,Las Vegas,0.3489404366862985,-0.07087136986561404,0.13903453341033156
15628,Reno,0.5171839846271116,0.09940977601200274,0.3082968803195598
24846,Lubbock,0.02627475556989367,0.14046911390121153,0.08337193473554194
14098,Saint Louis,0.5382280009908804,0.25846516716724466,0.3983465840790714
12563,Minneapolis,0.1648481846708112,0.3025270554587749,0.23368762006479216
2094,Modesto,0.5786638456044741,-0.2185784508439177,0.1800426973802729
5398,Atlanta,1.7546756843961973,0.6117052156948581,1.1831904500455366
24346,Nashville,-0.33099724541857967,1.6797429731039841,0.6743728638426951
4388,Orlando,-0.22462671833585368,0.06774053449289852,-0.07844309192147492
10535,Shreveport,1.136183590783748,0.5885748357697054,0.8623792132767356
9013,Des Moines,0.7870685690891044,0.09114065435597496,0.4391046117225592
11068,Baltimore,0.7473170221446708,-0.2937548926401199,0.22678106475228077
24387,Memphis,0.4582704690453383,0.03991117062040317,0.24909081983289028
24395,Knoxville,0.013856788829269107,0.2354576324545512,0.1246572106418995
5968,Boise,1.9560953429027368,0.44002783269638357,1.1980615877995646
2386,Sacramento,0.6109578371922453,0.0622168744501721,0.3365873558212016
10467,Baton Rouge,0.552837504895141,-0.03944233090083671,0.25669758699714507
21332,Salem,-3.7566983960651843,1.085364014193864,-1.3356671909356663
13654,Springfield,5.272592720446813,-0.3516062747445403,2.4604932228511345
21867,Pittsburgh,0.549995609497735,0.10505227044186682,0.327523939969776
10611,New Orleans,0.5156808065351726,-0.40333828172099473,0.05617126240708359
21372,Eugene,0.17562446640030416,0.10912272382304167,0.1423735951116747
12159,Detroit,1.8593869286750486,-0.25900698581713044,0.80018997142896
27521,Seattle,1.592752433224124,-0.13024133894138146,0.7312555471413837
19336,Columbus,1.592752433224124,-0.13024133894138146,0.7312555471413837
2201,Stockton,0.42984635854195474,0.4095442293493612,0.41969529394565797
